ID,Y
293,162.7683667
294,247.6047167
295,-166.4950203
296,302.8062686
297,-22487.52167
298,295.7424484
299,282.5786969
300,69.08907422
301,-45.03008698
302,176.8183827
303,156.5947455
304,90.91978642
305,141.0181246
306,-443.9190305
307,75.70213154
308,274.9057931
309,220.8447352
310,230.6618857
311,-989.6183726
312,279.7369046
313,143.1423283
314,251.5264818
315,297.440686
316,-3494.943468
317,296.5440226
318,299.7252699
319,-766.8471146
320,249.6087886
321,314.8749129
322,297.6326596
323,-1168.394276
324,-288.5826968
325,241.6066624
326,279.2371174
327,205.4206364
328,227.3634189
329,247.6652679
330,85.76315027
331,246.2092163
332,302.2123585
333,-170.0831441
334,249.3253888
335,-6975.350735
336,287.6500221
337,42.2317987
338,266.6072023
339,283.305896
340,298.3808818
341,-1231.74273
342,291.0959967
343,-1109.381017
344,296.6478409
345,280.9086347
346,246.9676149
347,26.65549153
348,265.1508865
349,292.9087717
350,-216.1091797
352,-1093.244926
353,251.1816925
354,-153.1992252
355,279.7545658
356,106.1116497
357,284.8940827
358,286.0408477
359,113.6183288
360,228.6790306
361,265.4448685
362,-450.9012791
363,-3905.247154
364,300.7242703
365,291.6827531
366,-3217.514199
367,190.2149852
368,-6073.272607
369,292.5835825
370,225.1439254
371,-17289.2562
372,-499.8214565
373,108.8716502
374,-75616.39569
375,-301.8282722
376,-90.53256475
377,-536.6131706
378,297.8001401
379,26.4518085
380,-450.6498279
381,233.3205869
382,296.502625
383,256.593622
384,275.7599421
385,298.4140704
386,-1166.996262
387,279.8770142
388,-692.9083092
389,296.5714216
390,215.6298725
391,199.3176084
392,305.6357475
393,-522.044043
394,-705.8831909
395,-6.783783543
396,90.37419223
397,303.0921554
398,-3209.288021
399,275.058789
400,-812.1594264
401,40.11099214
402,242.0254343
403,-706.6731383
404,143.0391138
405,3.952901443
406,114.6145452
407,301.9745772
408,-576.15378
409,298.1856751
410,294.4955727
411,232.8364184
412,-1582.703682
413,296.7769092
414,-221.6197713
415,270.7623952
416,291.3277065
417,295.1608759
418,152.6281844
419,101.9314744
420,-295.7933721
421,270.2173153
422,-10.79221774
423,273.0884868
424,-602.5134496
425,285.37176
426,260.2268825
427,62.28799956
428,114.4259388
429,268.544545
430,175.0833281
431,257.7021382
432,296.8898485
433,294.6903179
434,-342.1386012
435,253.1094499
436,227.4670952
437,-922.8461258
438,302.4262488
439,206.3185827
440,292.2127543
441,208.4002633
442,252.9545304
443,275.3057051
444,225.4740058
445,247.4653799
446,290.377506
447,-460.4984514
448,135.4420038
449,267.2516871
450,-6829.642572
451,66.95065794
452,217.0335489
453,-30.05483034
455,273.4496983
456,286.248678
457,292.2289628
458,293.259586
459,-8410.278509
460,302.9227161
461,-45.73290236
462,159.9862675
463,-1152.395776
464,298.0727878
465,45.24009059
467,271.1588462
468,-5231.374387
469,-241.2483028
470,303.1883678
471,174.7793156
472,-67.78347546
473,302.6500756
474,69.85330255
475,288.0906398
476,200.9491367
477,49.02173758
478,-416.2272784
479,-9140.961243
480,153.9971987
481,299.1735231
482,-4868.211034
483,127.781472
484,297.1888416
485,-2028.788135
486,296.8817176
487,-53.6901976
488,245.2574657
490,243.0999428
491,305.1086558
492,100.5364966
493,204.6092129
494,-1616.045876
495,280.4368243
496,244.3991891
497,5.520960279
498,298.7208132
499,255.0138328
500,247.0620038
501,110.3919076
502,290.3767018
503,-29.27303216
504,-262.0796591
505,35.51607141
506,-87.90947815
507,-6534.240186
508,-1240.550605
509,46.22607532
510,180.9832905
511,186.4485781
512,-131.2907111
513,298.5067159
514,172.510023
515,304.8235052
516,209.0248401
517,209.3168474
518,85.36781269
519,222.0018882
520,297.0288802
521,270.7030962
522,271.8796424
523,300.3662035
524,301.0013581
525,258.8559758
526,-109.2826759
527,277.7634726
528,304.7483506
529,293.0484348
530,292.414624
531,-508.2162071
532,164.8686747
533,302.4606067
534,277.0921438
535,263.1565338
536,158.4536149
537,-23320.95328
538,290.1307325
539,273.4198529
540,241.4111749
541,294.9360394
542,297.8953861
543,219.6411262
544,250.6594883
545,204.0364813
546,-254.9686099
547,256.9626672
548,-341.4342983
549,-239.0249649
550,267.5816582
551,292.289503
552,282.0759642
553,291.4822113
554,89.95093038
555,-7152.20533
556,281.6599809
557,303.5496437
558,159.1782273
559,130.1218448
560,140.7361894
561,286.509867
562,-233.8770059
563,300.7612727
564,84.81569257
565,289.2153001
566,321.3490835
567,137.5507978
568,272.2117126
569,245.5091879
570,-491.0934967
571,149.7731257
572,-8509.361922
573,227.270463
574,303.3144455
575,243.8443519
576,268.783882
577,-3368.433623
578,302.0902776
579,291.9900864
580,286.7624053
581,290.3977954
582,170.6509811
583,279.7550229
585,291.8319484
586,258.8373248
587,-170.4250926
588,226.9316782
589,236.2895299
590,-517.3224686
591,306.8441108
592,285.8052523
593,-77.89674931
594,263.7587636
595,228.4961619
596,292.1062732
597,288.4293322
598,302.2057182
599,-10019.93327
600,306.518639
601,237.2120329
602,209.5761717
603,300.6882194
604,297.0962515
606,303.4187088
607,228.3667493
608,214.8688062
609,298.5575958
610,275.5379836
611,121.2444128
612,161.087013
613,-2436.558531
614,236.0603528
616,300.7545829
618,-477.2265776
619,287.8794499
620,235.0689042
621,1.824606022
622,-95.31267656
623,290.2973475
624,239.1003416
625,-363.6199947
626,257.4396878
628,-2400.635194
629,296.8806413
630,-694.6296434
631,-5205.382184
632,110.3290918
633,270.4375828
634,199.6437775
635,254.4301234
636,302.8247608
637,300.0278249
638,-84.93982472
639,295.7609808
640,306.4768283
641,278.391757
642,298.3572925
643,155.5552894
644,246.4350427
645,128.9728642
646,296.6805933
647,-615.1989036
648,277.1810591
649,-463.6882222
650,-157.006271
651,63.4659949
652,-460.7860418
653,272.402421
654,261.8215724
655,-0.467492518
656,290.8585741
657,-1078.981202
658,-160.0941931
659,-8335.691173
660,255.9471996
661,278.0881268
662,-303.0709892
664,182.8450853
665,291.2886846
666,274.8287633
667,302.4459018
668,295.3582205
669,199.6396494
670,-3605.011827
671,-156.1516339
672,296.8806081
673,294.9344599
674,214.3541847
675,185.1554738
676,285.4207987
677,-236.7295471
678,279.4568886
679,-156.1379419
680,277.2654236
681,299.0176521
682,253.6650416
683,196.6869073
684,-711.3565994
686,-104.8016782
687,-8.98359277
688,303.3216873
689,205.3161305
690,184.1105222
691,-9405.576374
692,264.6487871
693,98.74693929
694,212.335291
695,297.280861
696,-37.90819581
697,282.3590176
698,258.9835722
699,238.1443383
700,279.2716977
701,282.4358411
702,183.1773388
704,294.8142522
705,27.93714673
706,257.1726561
707,-287.9960298
708,201.5181439
709,287.8558555
710,225.5365857
711,-866.5941907
712,186.0746161
713,276.372783
714,223.0799936
715,187.4252751
716,-201.4268363
717,292.2581675
718,-15.03645677
719,315.4011342
720,293.276367
721,-4043.12695
722,-1498.999189
723,279.5833366
724,99.97200696
725,253.356669
726,306.6553776
727,302.7164108
728,247.1044194
729,122.2279813
730,-1455.583441
731,272.8117196
732,294.9183787
733,284.6223126
734,294.9179141
735,-423.4054595
736,234.9241761
737,199.917269
738,300.6420053
739,242.6075254
740,205.8546377
742,253.8219741
743,292.8179861
744,290.1806606
746,282.9453157
747,-993.1529307
748,-3749.663371
749,151.0793251
750,-4522.552043
751,223.0790437
752,-686.7601386
753,264.9995987
754,-1097.351299
755,-1044.764341
756,-67.72027734
757,293.401462
758,-119.5068321
759,-4597.561399
761,277.9563481
762,-841.4790923
763,-84.69008
764,68.86181929
765,-1125.163274
766,227.9211793
767,195.4266038
768,-24.46561311
769,270.8657692
770,251.2939553
771,32.7816082
772,297.4030052
773,296.577168
774,-55.65699172
775,-358.6904192
776,-496.7221444
777,300.0473196
778,301.8951922
779,-378.8098616
780,-238.2141386
781,-756.7286591
782,-3026.937625
783,241.6437361
784,269.4184456
785,-219.5508455
786,295.7119954
787,261.0075228
788,269.6282854
789,302.5086897
790,223.5941458
791,281.515404
792,289.8406068
794,-1001.663704
795,279.8356644
796,245.2033547
797,-13.12429595
798,78.29067053
799,186.1628032
800,-1996.175864
801,315.3016303
802,287.4111635
803,237.8810855
805,-37.94925064
806,122.8404718
807,-4009.054263
808,-5.106652588
809,260.633568
810,-4.425311686
811,-1102.976353
812,230.4214396
813,297.9861614
814,-6922.370946
815,-99.47160572
816,279.0972303
817,288.2531171
818,29.30723884
819,-198.6970776
820,282.4948506
821,166.474724
822,267.430207
823,234.1429563
824,293.8675
825,242.3620438
826,-156.8781338
827,214.2127445
828,303.0695838
829,198.2581457
830,300.3639834
831,231.7833257
832,35.0892222
833,278.2470587
834,293.244009
835,291.3676237
837,299.6896899
838,294.837568
839,129.1546857
840,-251.0261042
841,297.308266
842,-801.0968271
843,293.1615869
844,284.9654605
845,-585.5848913
846,-10845.04501
847,-450.9933301
848,-659.7305175
849,-90.78298073
850,-471.8877583
851,-13882.14912
852,222.1961454
853,297.934644
854,283.8476473
855,297.6360487
856,185.7552792
857,296.5907795
858,234.8691633
859,294.7769353
860,-126.7872959
861,277.3336803
862,154.9948426
863,305.7104106
864,287.2883966
865,245.9569544
866,197.9651769
867,300.0385504
868,293.1089134
869,-311.0657809
870,244.1265895
871,-749.4411187
872,243.3808228
873,291.9488875
874,240.5518077
875,-3062.434779
876,280.0173179
877,-107.0377544
878,-7.529629168
879,185.8377192
880,264.6623786
881,305.2977214
882,257.3044405
883,157.3937827
884,247.7640414
885,128.4277323
886,-0.474262133
887,267.2181896
888,-275.4970569
889,295.9525339
890,301.1000271
891,-23.79884743
892,296.1895673
893,279.5849299
894,-837.0381903
895,297.1232271
896,150.3218163
897,-923.0454134
898,100.2379703
899,-55.79398657
900,216.7768048
901,303.7556012
902,300.871894
903,281.3913697
904,-3182.826014
905,301.3464433
906,250.5303451
907,-1471.023964
908,292.5187594
909,294.2676356
910,255.5107357
911,278.2086539
912,-30.58650642
913,131.6281239
914,278.4534734
915,292.031913
916,-16.50540962
917,221.5669615
918,282.1246975
920,291.7276403
921,306.8551985
922,189.0560251
923,203.7029437
924,270.8497012
925,288.2014208
926,89.44927168
927,294.7692925
928,284.7905105
929,-1232.209638
930,271.9161766
931,-471.7846205
932,-3643.138208
933,275.0586065
934,294.463223
935,108.0584931
936,273.8167007
937,-302.0774284
938,306.1167561
939,306.9275926
940,200.179281
941,-229.3972172
942,281.4002552
943,239.5738448
944,-984.2229128
945,-457.9244259
946,207.127984
947,-321.8584887
948,281.3387902
949,227.0516052
950,256.1814621
951,272.1494162
952,164.2796504
953,-899.8733746
954,134.0396512
955,120.2230126
956,95.15850379
957,260.0540413
958,-579.7914092
959,316.9364167
960,206.127156
961,279.4085046
963,302.2394983
964,270.0602525
965,-3634.323977
966,-9651.552298
967,301.5161708
968,291.6665054
969,276.8423158
970,248.6211928
971,283.6153929
972,284.6278061
973,178.8021013
974,307.6061953
975,241.9726858
976,300.5054589
977,157.7764183
978,257.3964351
979,-665.4391778
981,57.56097354
982,305.3778771
983,-78.80963829
984,90.85081122
985,227.7689526
986,155.4410427
987,278.3546408
990,222.5796677
991,204.6506111
992,295.6965757
993,260.4544763
994,129.3885882
995,276.2451546
996,261.4054543
997,-178.9742024
998,285.0789943
999,-26487.6013
1000,293.6235876
1001,301.1831014
1002,252.4132961
1003,291.0585681
1004,306.7515172
1005,243.6294716
1006,-3888.807428
1007,-8747.192235
1008,207.2125932
1009,297.7517205
1010,149.8096364
1011,254.603613
1012,-2.925614425
1013,279.585283
1014,235.0899161
1015,226.0717708
1016,-24.84360859
1017,199.6929586
1018,274.7866314
1020,198.166552
1021,209.8283328
1022,-55.30457649
1023,290.6095989
1024,287.2921996
1025,-379.2567294
1026,-876.9875284
1027,284.63254
1028,284.8102702
1029,298.0219539
1030,82.27833549
1031,279.8565911
1032,44.84362187
1033,183.3683487
1035,278.650392
1036,294.962778
1037,295.8385257
1038,228.6783508
1039,248.9239408
1040,-555.6703597
1041,294.9364706
1042,-77.34623868
1043,262.7866748
1044,292.8267216
1045,-0.614008112
1046,84.24537373
1047,-3260.863567
1048,-7573.94567
1049,-2855.174539
1050,-501.6495
1052,248.7472646
1053,292.4650345
1054,140.0000058
1055,262.7665489
1056,295.1701821
1057,-173.1934649
1058,299.0796268
1059,-302.938947
1061,118.2549266
1062,334.98247
1063,134.2966438
1064,-108.7349797
1065,272.5830519
1066,296.3421188
1067,-134.3806463
1068,42.33585159
1069,304.1621028
1070,87.41508449
1071,277.9117118
1072,272.199216
1073,291.5854678
1074,285.0398361
1076,287.7849362
1077,283.1141983
1078,-380.5494049
1079,283.1736321
1080,201.3339755
1082,249.8474102
1083,-2208.544956
1084,301.9287349
1085,289.37656
1086,298.9752669
1087,268.4087167
1088,-8358.080583
1089,291.738205
1091,-4941.916813
1092,310.2019246
1093,-291.2738171
1094,-1354.984175
1095,-431.0035382
1096,-105.5258417
1097,135.9266592
1098,236.0700443
1099,279.8872623
1100,-501.8130537
1101,259.505314
1102,152.0519132
1103,171.0692198
1104,-2791.777373
1105,252.2387328
1106,292.7367195
1107,268.1376246
1108,261.1628694
1109,-1381.076531
1110,291.9179246
1111,-103.1437208
1112,292.3603024
1113,130.5006047
1114,285.9570444
1115,-615.229515
1116,289.8514848
1117,-92.91931955
1118,276.8299155
1119,57.67378192
1120,-16.33477906
1121,312.1747896
1122,-640.7996934
1123,-2378.952079
1124,-67.22769357
1125,292.0699391
1126,-4153.474606
1127,-29.25417589
1128,98.86535243
1129,273.6794252
1130,306.4207651
1131,200.6790568
1132,295.4554048
1133,-1178.761299
1134,301.3468201
1135,-14477.52514
1136,233.7789779
1137,287.7358709
1138,294.40409
1139,-779.8925434
1140,196.8551073
1141,174.2256026
1142,162.2520897
1143,283.5623515
1144,-7419.704401
1145,266.2442975
1146,47.20488631
1147,201.5412937
1148,295.2128798
1149,-737.8437306
1150,247.1321328
1151,266.8920451
1152,310.1315343
1154,140.606856
1155,301.1795016
1156,269.8177216
1157,241.1031233
1158,296.785586
1159,-133.953442
1160,151.1141918
1161,293.6264901
1162,300.140418
1163,284.2489558
1164,299.3325086
1165,195.3092701
1166,-807.1848892
1167,291.5783779
1168,196.624567
1169,244.001703
1170,-348.1602675
1171,239.6255441
1172,-222.4029705
1173,296.8553871
1174,249.2825989
1175,242.9128339
1176,-130.2249347
1177,253.9612122
1178,287.9285289
1179,299.1577795
1180,293.9584106
1181,-4703.798521
1182,40.30038667
1183,-414.9923773
1184,-2140.624854
1185,142.6699932
1186,249.0261243
1187,164.415195
1188,-2.510899747
1189,243.7273837
1190,230.1421474
1191,281.1958384
1192,252.7379966
1193,298.3414334
1194,-8.597489022
1195,291.9360247
1196,201.7112239
1197,288.973073
1198,146.3625756
1199,-168.1998414
1200,189.2510166
1201,188.2170183
1202,159.5534513
1203,244.9499077
1204,30.43937219
1206,-1124.916026
1207,20.45226407
1208,273.8426112
1209,260.9462383
1210,284.4712679
1211,288.8587054
1212,-273.593474
1213,244.0035
1214,298.6088564
1215,291.5098301
1216,285.2743347
1217,282.8572529
1218,270.4233423
1219,283.0174643
1220,291.7819881
1221,-14145.95751
1222,297.5467408
1223,299.3309295
1224,302.6977877
1225,289.9250804
1226,-8794.169021
1227,290.9643618
1228,-435.9897844
1229,238.0546968
1230,137.1400591
1231,280.0320458
1232,-254.3290206
1233,293.9212523
1234,181.0656436
1235,282.1851926
1236,247.3165995
1237,243.4874974
1238,297.178727
1239,-229.53789
1240,196.3785576
1241,-158.2132587
1242,-9.990067575
1243,158.7769059
1244,235.2628865
1245,-311.5100021
1246,-315.2680202
1247,195.6828796
1248,207.0104528
1249,-4079.189391
1250,284.0146076
1251,269.7022736
1253,234.1325701
1254,262.833415
1255,-1074.548027
1256,288.930701
1257,288.018802
1258,-1832.174492
1259,-265.3531383
1260,208.6117039
1261,223.9193006
1262,269.5401618
1263,167.8436748
1265,273.8093685
1266,292.1628122
1267,248.8778487
1268,9.571102548
1269,264.5037033
1270,-1449.717866
1271,-540.6349873
1272,-445.5523067
1273,272.1822224
1274,283.0660596
1276,284.5622202
1277,283.9195779
1278,297.5928766
1280,-883.5417344
1281,246.4373813
1282,286.8514316
1284,233.7837811
1285,-259.006222
1286,-7344.338539
1287,285.6010407
1288,302.2240847
1289,270.7056623
1290,286.7080073
1291,246.5858197
1292,-65.17815368
1294,269.2629963
1295,108.9946925
1296,291.6144722
1297,298.8505041
1298,270.3601627
1299,287.6356273
1300,220.7509407
1301,259.1542224
1302,252.2311053
1303,-5872.169851
1304,296.4348767
1305,-108.1575389
1306,269.0893394
1307,293.3397888
1308,77.22868625
1309,215.8265149
1310,284.9320212
1311,293.6660374
1312,292.2167849
1313,-345.9386866
1314,48.39258571
1315,302.3199033
1316,254.6751844
1317,240.2198146
1318,299.7455209
1319,-76.73223402
1320,-1201.378393
1321,284.5175026
1322,300.2493661
1323,-48.20083043
1324,-108.0423162
1325,-551.6956605
1326,157.8064136
1327,182.4306661
1328,233.3644635
1329,277.8041496
1330,295.6132274
1331,253.9851296
1332,218.5098906
1333,174.6653724
1334,-233.5844989
1335,-908.837089
1336,158.6400016
1337,-1328.845165
1338,-5099.466891
1339,-460.1368983
1340,278.8703031
1341,273.4776892
1342,-140.8624841
1343,152.1782867
1344,298.3962688
1345,300.6794863
1347,297.5420119
1348,274.3208675
1349,48.05044162
1350,-989.9452687
1351,229.3304105
1352,275.4941185
1353,308.7955022
1354,284.7481338
1355,-1882.648021
1356,309.7858701
1357,274.8888667
1358,159.1249631
1359,301.1934922
1360,295.0646581
1361,-6058.472719
1362,-228.1228937
1363,-17292.71872
1364,-1247.59664
1365,-1439.585634
1367,277.223085
1368,-2468.134266
1369,243.44696
1370,-482.6253326
1371,212.7845085
1372,300.8456372
1373,250.8262587
1374,-497.3762102
1375,293.4884433
1376,-16132.34543
1377,155.0232314
1378,-183.9024931
1380,-2.298497264
1381,-3701.957966
1382,153.0248126
1383,291.8395252
1384,264.8194745
1385,-368.4019496
1386,265.5873108
1387,293.601949
1388,-99.45253954
1389,159.0676439
1391,253.9881115
1392,308.5307997
1393,296.4621388
1394,-149.5512979
1395,294.5336371
1396,268.9882227
1397,209.4883189
1398,195.9060504
1399,300.213951
1400,297.2381955
1401,280.1521254
1402,221.7273944
1403,-10833.31117
1404,303.3342998
1405,-13388.91263
1406,247.0854912
1407,140.1542338
1408,145.8437057
1409,295.9061513
1410,184.2197349
1411,-11.24970445
1412,274.956409
1413,292.9320913
1414,-356.2734831
1416,259.0286896
1417,200.6168339
1420,311.0738406
1421,-609.0991094
1422,287.092045
1423,296.3484584
1424,-212.8031445
1425,300.9908964
1426,-3399.024691
1427,-8947.450465
1428,256.7167489
1429,278.9037404
1430,303.277524
1432,300.3831418
1433,-1471.774418
1434,290.4042052
1435,-60.17066081
1436,288.05406
1437,300.1138557
1438,127.1434993
1439,-626.8545733
1440,-1845.734411
1441,-220.2990433
1442,99.98030262
1443,273.5011386
1444,178.0587243
1445,264.6270992
1446,285.9371682
1447,239.1017474
1448,-58.78766416
1449,187.2634187
1450,297.4833903
1452,-96.67606352
1453,54.23956064
1454,285.2470347
1455,300.4720016
1456,-2254.358406
1457,203.2022403
1458,285.6914331
1459,286.5588698
1460,160.4504414
1461,193.463419
1462,212.5988129
1463,164.1035777
1464,-497.7922286
1465,-5186.070531
1467,190.0492759
1468,248.5181691
1469,292.9575988
1470,302.9381197
1471,304.3934379
1472,-510.0673669
1473,297.2746845
1474,243.9253617
1475,267.4402426
1476,306.0815672
1477,316.0467223
1478,284.4691084
1479,169.1162394
1480,242.2951664
1481,256.7414584
1482,294.8728293
1483,302.6242181
1484,124.6036574
1485,115.6597527
1486,224.8574294
1487,304.3140276
1489,225.0289535
1490,257.0022456
1491,244.0906827
1492,259.3108987
1493,299.0354282
1494,-10806.36304
1495,129.6427392
1496,285.3235281
1497,252.7284675
1498,297.1800762
1499,281.8080471
1500,247.5763105
1501,297.5350271
1502,-1798.853416
1503,-102.6372685
1504,239.825597
1506,295.5676784
1507,-773.684765
1508,91.25619104
1509,247.1693091
1510,283.8726672
1511,272.3354679
1512,294.0855918
1513,296.9886962
1514,290.2764859
1516,-31.27188204
1517,228.1009644
1518,242.8490372
1519,278.1530647
1520,236.0455899
1521,297.3801793
1522,273.8883927
1523,304.2560544
1524,250.6256197
1525,305.9565899
1526,87.01902244
1527,262.1476307
1528,210.67975
1529,282.1626861
1530,283.7201134
1531,238.0598234
1532,281.7987325
1533,291.224564
1534,310.0386742
1535,34.89147319
1536,264.7508341
1537,93.79766538
1538,292.7960537
1539,251.8887087
1540,-255.3633795
1541,37.27601979
1542,-8932.472858
1543,91.09038526
1544,294.7173518
1545,245.6342184
1546,63.13789599
1547,305.0268574
1548,12.12170889
1549,227.1195866
1550,-116.0222356
1551,1.217631108
1552,290.9577485
1553,93.45406287
1554,305.3532427
1555,-4432.250171
1556,271.0461533
1557,193.6179553
1558,287.5678816
1559,294.1085122
1560,302.2472236
1561,-757.0535101
1562,225.7541936
1563,287.896043
1564,-119.4660923
1565,282.665742
1566,272.2490292
1567,156.595353
1568,300.0856438
1569,223.9712749
1570,-234.0289117
1571,-48.97954241
1572,293.2791638
1573,235.6038702
1574,252.6817694
1575,205.0915281
1576,284.2425387
1577,279.929515
1578,115.8957935
1579,-431.744986
1580,284.872221
1581,287.1643156
1582,296.3665291
1583,156.5966947
1584,134.7282909
1585,238.5862653
1586,294.8682453
1587,238.960612
1588,123.0662283
1589,296.0488133
1590,272.9918229
1591,176.6781235
1592,293.5896811
1593,187.0097727
1594,-796.5688321
1595,277.4088047
1597,20.7104931
1598,263.4899209
1599,298.6460393
1600,232.4669236
1601,264.0342808
1602,-179.1086069
1603,106.1547466
1604,136.54554
1605,114.7661226
1606,-22281.93795
1607,182.8521147
1609,290.2223518
1610,291.8137188
1611,270.9944751
1612,272.2203427
1613,178.0615512
1614,-990.9134156
1615,288.2481004
1616,271.0588635
1617,48.84514373
1618,293.7190417
1620,258.7216832
1621,-6747.990112
1622,-30.87758994
1623,-661.174896
1624,231.9319228
1625,229.0249667
1626,-584.4656638
1627,146.2672569
1628,213.0181014
1629,116.2713962
1630,203.9954218
1631,260.0475349
1632,-294.8708382
1633,248.2861346
1634,294.5261469
1635,247.2700379
1636,-143.7566623
1637,291.0389001
1638,269.4662135
1639,307.3631824
1640,252.5366689
1641,192.870532
1642,12.61763626
1643,36.99709887
1644,93.86099023
1645,294.3708049
1646,282.4794652
1647,240.3667585
1649,-2043.314243
1650,-188.7661951
1651,305.4667045
1653,-1356.830269
1654,-450.0113648
1655,-956.4797794
1656,256.4872674
1657,291.9152349
1658,86.2442206
1659,226.2874134
1661,278.4166146
1662,228.1264972
1663,277.0568281
1664,295.9511316
1665,227.6294457
1666,223.4500316
1667,271.2415778
1668,-56.85021617
1669,221.0764728
1670,275.3489473
1671,186.8151504
1672,-75.4057797
1673,292.5315441
1674,127.4844783
1675,-326.5663035
1676,263.4442621
1677,-182.0619433
1678,247.0919066
1679,220.3248159
1680,-647.8850161
1681,62.28943653
1682,205.3293989
1683,55.16590562
1684,289.1922553
1685,302.244203
1686,71.79778939
1687,304.1959492
1688,163.919713
1689,-297.1402106
1690,26.41915775
