"","ID","Y"
"189",191,294.286354846538
"190",192,296.924709344454
"191",193,293.622341280595
"192",194,290.305893976772
"193",195,285.841355452698
"194",196,296.519305575205
"195",197,295.475315236108
"196",198,286.129455272475
"197",199,289.660897081579
"198",200,276.354093715987
"199",201,267.769827791566
"200",202,304.703342001852
"201",203,270.974333026745
"202",204,264.08217572763
"203",205,293.207327319517
"204",206,297.202336355706
"205",207,300.193790787499
"206",208,303.330199325722
"207",209,288.380261484752
"208",210,304.754470119205
"209",211,272.186194972893
"210",212,293.644165823677
"211",213,309.360700381492
"212",214,279.601778026985
"213",215,290.737296258134
"214",216,209.556563853451
"215",217,287.938026022588
"216",218,296.545218503321
"217",219,298.566827382924
"218",220,293.236953778663
"219",221,277.326298109485
"220",222,285.811776969913
"221",223,278.96723577931
"222",224,293.994982938027
"223",225,292.038994451275
"224",226,298.394434559738
"225",227,294.810371676806
"226",228,290.033535923213
"227",229,300.485792929175
"228",230,294.605675127011
"229",231,278.233173021043
"230",233,296.711417786342
"231",234,294.919078698379
"232",235,267.682682585742
"233",236,288.046441246513
"234",237,299.019575651787
"235",238,298.224240576028
"236",239,297.853498450091
"237",240,268.038520788316
"238",241,305.385230771544
"239",242,295.025592166702
"240",243,285.49644627988
"241",244,300.698620152921
"242",245,290.720141871808
"243",246,297.458123724813
"244",247,291.81457708465
"245",248,290.171480159939
"246",249,296.583531701808
"247",250,296.58803715367
"248",251,297.834611449654
"249",252,282.759999026563
"250",253,304.120544985779
"251",254,278.155511901841
"252",255,296.734815241796
"253",256,301.368412012199
"254",257,296.372228292983
"255",258,265.153306712237
"256",259,303.690110113902
"257",260,292.300159335355
"258",261,296.361529175248
"259",262,301.220727041084
"260",263,274.619065638409
"261",264,300.244087624087
"262",265,296.116837535516
"263",266,294.439619052806
"264",267,298.308310334712
"265",268,289.385617399364
"266",269,261.906228389711
"267",271,297.889602015422
"268",272,297.322809301087
"269",273,293.00782325353
"270",274,274.493480870018
"271",275,276.195462268705
"272",276,302.74407452162
"273",277,282.726676560582
"274",278,285.661878030631
"275",279,300.323354958392
"276",280,303.13367574125
"277",281,308.21885380011
"278",282,298.283223858838
"279",283,293.979670830298
"280",284,290.833858736268
"281",285,300.935643632482
"282",286,294.949925972483
"283",287,295.908575563449
"284",288,267.433302738149
"285",289,290.98519278741
"286",290,288.85056687584
"287",291,297.665185428687
"288",292,284.526831563958
"289",293,298.678648296396
"290",294,303.359872078323
"291",295,290.543687380849
"292",296,295.353911181033
"293",297,206.348716757771
"294",298,295.999342131226
"295",299,292.744405972871
"296",300,293.217149471198
"297",301,289.847427318609
"298",302,290.573264746789
"299",303,289.835693942537
"300",304,284.434734764413
"301",305,286.926485635321
"302",306,287.012244401426
"303",307,287.35523260643
"304",308,291.014472391164
"305",309,297.431092551891
"306",310,303.980366595361
"307",311,279.443254412796
"308",312,292.861451118689
"309",313,285.519705077391
"310",314,296.958706367437
"311",315,295.812670556499
"312",316,258.849329725205
"313",317,297.776328490781
"314",318,301.198153898145
"315",319,278.880576043049
"316",320,296.120166759285
"317",321,291.759270677398
"318",322,301.028878260348
"319",323,276.546145845159
"320",324,280.297432750191
"321",325,293.122763839034
"322",326,296.549499325325
"323",327,292.879249497971
"324",328,284.993663188325
"325",329,306.22510793906
"326",330,286.045690551958
"327",331,294.071719705323
"328",332,298.268229269874
"329",333,283.200859993551
"330",334,288.178440052661
"331",335,250.50078020032
"332",336,302.311501604755
"333",337,291.80620146171
"334",338,296.928606180576
"335",339,294.453278698049
"336",340,296.236213244532
"337",341,283.385874468945
"338",342,295.278044010409
"339",343,278.949236887428
"340",344,298.993145354132
"341",345,293.798100995026
"342",346,292.909806279138
"343",347,292.396774416946
"344",348,294.44027654727
"345",349,304.764289312224
"346",350,280.609872201655
"347",352,278.357309130558
"348",353,286.367170668863
"349",354,281.501193091111
"350",355,296.881107289555
"351",356,288.847082270713
"352",357,302.853100864587
"353",358,297.688031520373
"354",359,290.27539222104
"355",360,299.656384934052
"356",361,286.089046746835
"357",362,286.594119407057
"358",363,258.700997236257
"359",364,292.578577661452
"360",365,299.514101490787
"361",366,265.301175025383
"362",367,299.142727649807
"363",368,252.00609716435
"364",369,295.982401822396
"365",370,293.523454260891
"366",371,224.466439129413
"367",372,278.857706672261
"368",373,285.753311391769
"369",374,151.563719154444
"370",375,282.434602800315
"371",376,284.724386051719
"372",377,284.451799460862
"373",378,303.006238351316
"374",379,290.853982646296
"375",380,278.635759026112
"376",381,291.510490018315
"377",382,302.161749005906
"378",383,287.545317829921
"379",384,288.580953873786
"380",385,306.212577675848
"381",386,278.878864704044
"382",387,298.020046187815
"383",388,282.186868757896
"384",389,294.956157247409
"385",390,295.75099861884
"386",391,285.054468793663
"387",392,294.545237883302
"388",393,276.622668828445
"389",394,277.679758635435
"390",395,296.303881552918
"391",396,290.091669529498
"392",397,300.873280085146
"393",398,258.324571742006
"394",399,296.336456997435
"395",400,279.219593505514
"396",401,288.270273572863
"397",402,293.52577978961
"398",403,277.406808846032
"399",404,284.897105664749
"400",405,287.382137346553
"401",406,277.967273493709
"402",407,298.607367296583
"403",408,286.356452779285
"404",409,292.130561873215
"405",410,296.082875796003
"406",411,285.342894471167
"407",412,275.387716858803
"408",413,298.754458675199
"409",414,277.02577893737
"410",415,294.530760715403
"411",416,293.770431002746
"412",417,298.432301768871
"413",418,288.594986953637
"414",419,295.558960810603
"415",420,278.804052847492
"416",421,298.475059116046
"417",422,287.414396082219
"418",423,297.881092646829
"419",424,277.726490225975
"420",425,298.428450215965
"421",426,297.077666697801
"422",427,281.743562209586
"423",428,290.681718062772
"424",429,292.921313708755
"425",430,296.315149850727
"426",431,290.062883413353
"427",432,294.742333129137
"428",433,293.819481784639
"429",434,287.039473100649
"430",435,299.197384065551
"431",436,290.93259839381
"432",437,281.363535728755
"433",438,296.162214522887
"434",439,289.134889190481
"435",440,301.811366398429
"436",441,289.023723198359
"437",442,295.11207987071
"438",443,298.75145467377
"439",444,292.86690086403
"440",445,298.23369018665
"441",446,296.710392724238
"442",447,285.569109082671
"443",448,293.259853297808
"444",449,295.973896891995
"445",450,253.996326851184
"446",451,291.250209480058
"447",452,302.468461421138
"448",453,287.87737433831
"449",455,296.592014644095
"450",456,292.891129726031
"451",457,300.711740063114
"452",458,298.16106344495
"453",459,240.064517013864
"454",460,286.135389813192
"455",461,290.301764187711
"456",462,289.337718841788
"457",463,278.376462618324
"458",464,302.35798559064
"459",465,275.468927969465
"460",467,289.119306663848
"461",468,256.993222125239
"462",469,283.411780594595
"463",470,299.613424614055
"464",471,299.477097109715
"465",472,293.031229513622
"466",473,292.582317617746
"467",474,298.28480262417
"468",475,294.860329437232
"469",476,286.597134073498
"470",477,293.595753208966
"471",478,283.532436489893
"472",479,247.953548330305
"473",480,292.203604467291
"474",481,298.290974470006
"475",482,256.578372565307
"476",483,296.124915803363
"477",484,298.450069754957
"478",485,270.547842065614
"479",486,295.307071174873
"480",487,294.42344941717
"481",488,299.661374151749
"482",490,288.381050881823
"483",491,289.419236204303
"484",492,298.018369305737
"485",493,299.452155768065
"486",494,263.833525098301
"487",495,288.200424556645
"488",496,291.983735101304
"489",497,286.370777657083
"490",498,297.460338230834
"491",499,290.062674664127
"492",500,299.677656787391
"493",501,283.493696512096
"494",502,298.677310572135
"495",503,294.322595524759
"496",504,290.029494073086
"497",505,285.097241741846
"498",506,287.150595680254
"499",507,245.902823828396
"500",508,266.99047618199
"501",509,296.465304709003
"502",510,296.036413283416
"503",511,296.212057766192
"504",512,281.936511737962
"505",513,303.567377479586
"506",514,289.714212609112
"507",515,309.108335118017
"508",516,300.816114979069
"509",517,298.687151902449
"510",518,290.156154141797
"511",519,293.812066147645
"512",520,300.359336306866
"513",521,303.013207750664
"514",522,298.689789048618
"515",523,293.807410871315
"516",524,305.747386586228
"517",525,298.456050296135
"518",526,294.422793008728
"519",527,297.29239213291
"520",528,306.797057446063
"521",529,299.819905516566
"522",530,300.722389105027
"523",531,278.246305453904
"524",532,290.572450526881
"525",533,299.051294670196
"526",534,303.192564489153
"527",535,298.73381601229
"528",536,290.175519399184
"529",537,206.79662589497
"530",538,298.06191449539
"531",539,294.94205270932
"532",540,291.171773593807
"533",541,299.942187371024
"534",542,298.331305274149
"535",543,300.016247307698
"536",544,297.688123335461
"537",545,298.399825036999
"538",546,286.900819196124
"539",547,292.004449035399
"540",548,284.526505087066
"541",549,280.070834657303
"542",550,295.353785112971
"543",551,301.103245601292
"544",552,296.775713668331
"545",553,304.837353689768
"546",554,290.74875389267
"547",555,254.899440272313
"548",556,300.59389022912
"549",557,297.925436846022
"550",558,294.721175499373
"551",559,295.879786431826
"552",560,286.787047085928
"553",561,294.856627460605
"554",562,284.388682001662
"555",563,301.496733504351
"556",564,285.306912045193
"557",565,293.994272053169
"558",566,297.160481557613
"559",567,286.057328016647
"560",568,292.83060557075
"561",569,298.585623309694
"562",570,278.8015645836
"563",571,293.551083860931
"564",572,243.671042744547
"565",573,296.689065635576
"566",574,301.014676142591
"567",575,290.052412730448
"568",576,292.982368714994
"569",577,269.346908529699
"570",578,305.565408447025
"571",579,290.592027483468
"572",580,300.361021371255
"573",581,289.362219305304
"574",582,284.098256224287
"575",583,303.418041952786
"576",585,294.215610528719
"577",586,290.636453402413
"578",587,285.251739129149
"579",588,297.623784336048
"580",589,295.494374126308
"581",590,276.283633447977
"582",591,301.342661498364
"583",592,306.090171558642
"584",593,289.385307793293
"585",594,290.906750273743
"586",595,297.578962693888
"587",596,288.791530350825
"588",597,298.509450953572
"589",598,294.132956442974
"590",599,243.995778341028
"591",600,303.853763390789
"592",601,297.27441274249
"593",602,292.324317122529
"594",603,299.567612943051
"595",604,291.466970769332
"596",606,304.667163563974
"597",607,290.067166633866
"598",608,291.006990090463
"599",609,297.841565127743
"600",610,299.538801921514
"601",611,278.991159981898
"602",612,288.627038638541
"603",613,276.829601400637
"604",614,294.878350657723
"605",616,295.47495146694
"606",618,280.711605870087
"607",619,292.059859192246
"608",620,302.48516809829
"609",621,283.191812836739
"610",622,271.612557174978
"611",623,300.873371835876
"612",624,290.132576677051
"613",625,281.519331851215
"614",626,296.362924901049
"615",628,264.770598151354
"616",629,292.254482587299
"617",630,288.62177430791
"618",631,249.33750219698
"619",632,292.308565903581
"620",633,286.247271364299
"621",634,289.721677581258
"622",635,294.744860829555
"623",636,302.795912519955
"624",637,298.989051736546
"625",638,291.747561760667
"626",639,301.046314556141
"627",640,303.649345942078
"628",641,295.362077957551
"629",642,300.548750113066
"630",643,296.808126437703
"631",644,297.700411505307
"632",645,293.953930002067
"633",646,301.514532166248
"634",647,277.505400662701
"635",648,301.647333235645
"636",649,283.759303674056
"637",650,281.969620413022
"638",651,287.008897088217
"639",652,270.158782299011
"640",653,300.020791253398
"641",654,290.757002368603
"642",655,280.816140199193
"643",656,297.975589790412
"644",657,278.800601775981
"645",658,280.795518000042
"646",659,250.382767324827
"647",660,298.661445714297
"648",661,301.960820386494
"649",662,289.100516776064
"650",664,293.3763269686
"651",665,290.157380621055
"652",666,300.849898353619
"653",667,297.553932488545
"654",668,300.870808285782
"655",669,295.69400947322
"656",670,269.559169403113
"657",671,288.210519264005
"658",672,293.996593695622
"659",673,300.536015142323
"660",674,292.885783416725
"661",675,293.986705485989
"662",676,292.332535130491
"663",677,285.88742632711
"664",678,292.690895152761
"665",679,287.303012205099
"666",680,298.109330437348
"667",681,301.702679442253
"668",682,293.580743719441
"669",683,289.951906965468
"670",684,274.908154034135
"671",686,289.765177266649
"672",687,299.680737399884
"673",688,305.812180046869
"674",689,289.335920820066
"675",690,287.180974983161
"676",691,251.709684024191
"677",692,297.753662147919
"678",693,293.235831351047
"679",694,298.107356208499
"680",695,295.475335590122
"681",696,295.403520001232
"682",697,296.794668397285
"683",698,297.768480553796
"684",699,299.900361011876
"685",700,296.506174575591
"686",701,300.621240159457
"687",702,295.833670242853
"688",704,293.541671682358
"689",705,289.087467357221
"690",706,294.260486692404
"691",707,282.12563839755
"692",708,298.626364017016
"693",709,302.60917201309
"694",710,296.095064370486
"695",711,279.21636407607
"696",712,293.624462654591
"697",713,295.316456750903
"698",714,288.10955715398
"699",715,296.509612834038
"700",716,291.095586660548
"701",717,300.306486070119
"702",718,279.262333360726
"703",719,291.784525602941
"704",720,307.516099343504
"705",721,256.81835633041
"706",722,275.604319051933
"707",723,301.885685534208
"708",724,285.920536039531
"709",725,298.154004872117
"710",726,299.963856932534
"711",727,295.741181729902
"712",728,291.706190667576
"713",729,295.173276926952
"714",730,276.850033162672
"715",731,302.249603186391
"716",732,294.123139440087
"717",733,295.723707810642
"718",734,294.742585904271
"719",735,286.610027983444
"720",736,298.135388789506
"721",737,293.597678530147
"722",738,296.959796250631
"723",739,291.373823341675
"724",740,293.341763362193
"725",742,295.667899740935
"726",743,299.010314855736
"727",744,306.195175379073
"728",746,289.981035088977
"729",747,274.288139187787
"730",748,259.191530028032
"731",749,302.957088075743
"732",750,260.528957827967
"733",751,296.75392533358
"734",752,286.367388650596
"735",753,302.500647546559
"736",754,274.375586666358
"737",755,281.884945383669
"738",756,281.344470262184
"739",757,303.365537133119
"740",758,284.289735918886
"741",759,257.679993431997
"742",761,289.80054983025
"743",762,283.497281652681
"744",763,283.073950290051
"745",764,282.256675743515
"746",765,271.138030655961
"747",766,293.599475159835
"748",767,297.774737746861
"749",768,280.679275566156
"750",769,298.865485323173
"751",770,302.895714149342
"752",771,289.145041027453
"753",772,298.955335267528
"754",773,301.13048043124
"755",774,283.059632646917
"756",775,283.294386939721
"757",776,287.851238759115
"758",777,296.070596812006
"759",778,300.694182776348
"760",779,281.352883206819
"761",780,290.438581344016
"762",781,281.437074238097
"763",782,268.559439336792
"764",783,295.599830948024
"765",784,287.299126157535
"766",785,279.575770181783
"767",786,298.83999780889
"768",787,295.385646806909
"769",788,295.512820617253
"770",789,295.216711719859
"771",790,292.476690056775
"772",791,291.669608580251
"773",792,294.845471626316
"774",794,275.778394419629
"775",795,298.602874701396
"776",796,297.65759441415
"777",797,295.509151834593
"778",798,289.013988027507
"779",799,294.05108301966
"780",800,273.952414207143
"781",801,299.596627726156
"782",802,296.952174857005
"783",803,294.311597242579
"784",805,288.804078231886
"785",806,290.772499097653
"786",807,256.405842666425
"787",808,284.94138002296
"788",809,293.881455482358
"789",810,292.907518447516
"790",811,276.463635443656
"791",812,295.9234221002
"792",813,300.246846414482
"793",814,255.528236283788
"794",815,280.279829676203
"795",816,299.385873780372
"796",817,288.30978348211
"797",818,293.307353584741
"798",819,285.771461449792
"799",820,298.255825516284
"800",821,286.81375088227
"801",822,296.601785918692
"802",823,295.72590672703
"803",824,294.029275518526
"804",825,289.294280948273
"805",826,286.05018573977
"806",827,294.631681042716
"807",828,301.817375743579
"808",829,289.08336060707
"809",830,295.271823666789
"810",831,296.960047750526
"811",832,282.85611255905
"812",833,297.648013336116
"813",834,294.610146480774
"814",835,292.528716594066
"815",837,291.594996154642
"816",838,294.664697427285
"817",839,288.802702119952
"818",840,280.767397479487
"819",841,297.355022426334
"820",842,279.314033284014
"821",843,299.069786952965
"822",844,298.688783324827
"823",845,283.627611338727
"824",846,234.413726967263
"825",847,276.600815448391
"826",848,289.686689877344
"827",849,295.567518056884
"828",850,290.261727077321
"829",851,227.307200537284
"830",852,291.714929811718
"831",853,301.812186977803
"832",854,295.675222181303
"833",855,291.902957663097
"834",856,298.688703386927
"835",857,299.016702439439
"836",858,294.406572958362
"837",859,301.027491669174
"838",860,281.015130641558
"839",861,300.375198045125
"840",862,290.099374724386
"841",863,295.215980239306
"842",864,294.631155439608
"843",865,298.912065037902
"844",866,302.127106822549
"845",867,296.885603808026
"846",868,296.940749947229
"847",869,282.431999655038
"848",870,298.456177237742
"849",871,279.708902834239
"850",872,298.622364468291
"851",873,292.082439006711
"852",874,300.799918147599
"853",875,271.479683186268
"854",876,306.842691129586
"855",877,292.7317850066
"856",878,295.203479113315
"857",879,300.448856921761
"858",880,297.312893777901
"859",881,301.506421232152
"860",882,287.687112921888
"861",883,291.408442707492
"862",884,290.794982670233
"863",885,295.830964320038
"864",886,291.575622752283
"865",887,296.464511921936
"866",888,285.916807419461
"867",889,294.33104234117
"868",890,291.93806174936
"869",891,285.556596378618
"870",892,300.952417852235
"871",893,298.70719053359
"872",894,280.735396846019
"873",895,299.83131302991
"874",896,286.48298950742
"875",897,280.513264904456
"876",898,294.796904744782
"877",899,286.857271267701
"878",900,289.901765125118
"879",901,301.502187173806
"880",902,296.394426263344
"881",903,294.729176936795
"882",904,262.430171836322
"883",905,307.046847510823
"884",906,296.918470613931
"885",907,279.344255477336
"886",908,299.523829751784
"887",909,297.256424280198
"888",910,299.183624978614
"889",911,300.787360794818
"890",912,284.341141112222
"891",913,298.304333255512
"892",914,295.096270608039
"893",915,301.299671361238
"894",916,292.917475436861
"895",917,295.085442116884
"896",918,292.373409251052
"897",920,297.973592974539
"898",921,303.679835007954
"899",922,295.231366518714
"900",923,298.154998579843
"901",924,299.890336279907
"902",925,299.36707956408
"903",926,282.040096233572
"904",927,297.696237266389
"905",928,299.06490167543
"906",929,280.08533779395
"907",930,292.529970496131
"908",931,290.316383830093
"909",932,258.890911451823
"910",933,296.448535840171
"911",934,299.985286121381
"912",935,291.798859177583
"913",936,294.682360986916
"914",937,285.688277471025
"915",938,287.679811067901
"916",939,299.452960789455
"917",940,296.122117178051
"918",941,279.895512503274
"919",942,298.096070859282
"920",943,288.530230076956
"921",944,277.339374190406
"922",945,283.815887325717
"923",946,295.923143083152
"924",947,276.59019073994
"925",948,301.803791525156
"926",949,300.31357194601
"927",950,294.58987428042
"928",951,294.823034884531
"929",952,293.988604504549
"930",953,272.24089790866
"931",954,296.637570086793
"932",955,281.250363288577
"933",956,283.462073768964
"934",957,298.812121395292
"935",958,292.392908858179
"936",959,286.489956090712
"937",960,290.421944174267
"938",961,296.881343299148
"939",963,305.792936283711
"940",964,298.178715901536
"941",965,265.473359606592
"942",966,248.338095676133
"943",967,300.566952747884
"944",968,293.215825938363
"945",969,300.10016716819
"946",970,293.62310715418
"947",971,295.965898643951
"948",972,292.332892973144
"949",973,295.547561236862
"950",974,292.627677472519
"951",975,299.448070972507
"952",976,302.275167284699
"953",977,293.724495113586
"954",978,297.502627119429
"955",979,284.476463326253
"956",981,289.383583351856
"957",982,305.373949303483
"958",983,288.609429789754
"959",984,285.653678717415
"960",985,297.261797651302
"961",986,289.932170449811
"962",987,295.79524079336
"963",990,297.212963541393
"964",991,284.318029502992
"965",992,294.118297370011
"966",993,292.961510651608
"967",994,283.758658195571
"968",995,296.760892625187
"969",996,287.005656710484
"970",997,288.360744032809
"971",998,298.762348003661
"972",999,211.442318954036
"973",1000,297.167471110906
"974",1001,296.358485904581
"975",1002,294.15774313655
"976",1003,295.528898940397
"977",1004,300.104738044323
"978",1005,292.95213736381
"979",1006,264.446807975729
"980",1007,243.194690634782
"981",1008,299.082308707627
"982",1009,307.280919430696
"983",1010,296.106236495315
"984",1011,305.635405604085
"985",1012,294.714413415709
"986",1013,298.437189666658
"987",1014,288.965765622127
"988",1015,293.047436942676
"989",1016,287.870467192167
"990",1017,298.435320217325
"991",1018,296.617001037057
"992",1020,294.287990039287
"993",1021,293.456286717875
"994",1022,286.062131920511
"995",1023,294.233921130182
"996",1024,301.782633259595
"997",1025,284.505165760703
"998",1026,272.742531992579
"999",1027,297.937292709963
"1000",1028,304.671341191294
"1001",1029,294.722021664648
"1002",1030,295.828986709409
"1003",1031,294.493997990408
"1004",1032,291.469994930734
"1005",1033,299.201048057621
"1006",1035,296.120721729596
"1007",1036,298.950296262182
"1008",1037,300.125430056081
"1009",1038,290.49542458466
"1010",1039,298.030812155832
"1011",1040,283.866091889908
"1012",1041,293.932455859084
"1013",1042,281.222956807637
"1014",1043,289.903865867573
"1015",1044,300.167958738638
"1016",1045,293.856499697195
"1017",1046,291.460929567135
"1018",1047,263.710079391018
"1019",1048,243.713829123421
"1020",1049,265.201645263092
"1021",1050,280.17003212527
"1022",1052,298.466169535185
"1023",1053,301.228270228161
"1024",1054,287.149608660152
"1025",1055,300.23192417986
"1026",1056,295.021002257403
"1027",1057,287.733790296562
"1028",1058,296.534352528421
"1029",1059,291.842023260702
"1030",1061,296.175266462019
"1031",1062,290.186562513881
"1032",1063,292.052473443283
"1033",1064,292.727909952088
"1034",1065,298.996678298325
"1035",1066,289.56171752973
"1036",1067,279.166897979789
"1037",1068,282.020135062045
"1038",1069,301.920164850633
"1039",1070,298.453542575806
"1040",1071,295.869614037029
"1041",1072,293.48910889912
"1042",1073,291.557990980288
"1043",1074,300.232951678119
"1044",1076,296.357657687664
"1045",1077,298.267131050494
"1046",1078,273.047105360113
"1047",1079,296.661560202149
"1048",1080,290.653594028601
"1049",1082,292.30567905162
"1050",1083,268.993056467879
"1051",1084,297.369812196394
"1052",1085,298.514987336705
"1053",1086,294.741532561817
"1054",1087,292.849499154358
"1055",1088,244.889221172964
"1056",1089,295.392104244321
"1057",1091,259.763647668684
"1058",1092,296.590911083542
"1059",1093,287.464938098685
"1060",1094,275.627695507606
"1061",1095,291.114139034659
"1062",1096,288.290919897801
"1063",1097,285.806216194252
"1064",1098,292.82283905117
"1065",1099,300.060587552416
"1066",1100,279.204399623616
"1067",1101,294.560168019151
"1068",1102,301.929334525662
"1069",1103,292.697745305495
"1070",1104,266.114629066351
"1071",1105,297.265575935919
"1072",1106,296.905911283591
"1073",1107,296.113136661664
"1074",1108,293.554841312178
"1075",1109,270.58407034244
"1076",1110,306.885064411815
"1077",1111,282.835891538961
"1078",1112,300.265754360567
"1079",1113,308.701847278506
"1080",1114,300.093450938944
"1081",1115,278.226176892394
"1082",1116,291.752285580814
"1083",1117,285.540593166345
"1084",1118,299.813932164395
"1085",1119,288.66363009682
"1086",1120,286.221314809956
"1087",1121,289.973494303126
"1088",1122,282.970791327262
"1089",1123,271.665298631074
"1090",1124,284.747827774424
"1091",1125,299.860430568596
"1092",1126,267.45031921952
"1093",1127,292.343934434738
"1094",1128,291.501067073314
"1095",1129,294.593086124207
"1096",1130,300.666860649888
"1097",1131,291.412376527343
"1098",1132,296.402203061442
"1099",1133,274.58322026812
"1100",1134,296.662077731365
"1101",1135,225.117101902024
"1102",1136,296.800853522034
"1103",1137,292.367474839349
"1104",1138,299.410495952801
"1105",1139,279.067827363518
"1106",1140,299.222566352609
"1107",1141,298.110273951653
"1108",1142,290.016756907521
"1109",1143,298.392604456367
"1110",1144,234.348068107349
"1111",1145,301.951699777405
"1112",1146,286.069695844052
"1113",1147,297.926076907899
"1114",1148,305.420019878134
"1115",1149,278.6886808252
"1116",1150,287.013507793312
"1117",1151,296.154253856364
"1118",1152,297.245742798148
"1119",1154,293.835275767881
"1120",1155,303.064647681824
"1121",1156,291.029346344502
"1122",1157,303.648611909094
"1123",1158,298.978740493841
"1124",1159,288.496938528046
"1125",1160,287.986306994292
"1126",1161,293.777208781038
"1127",1162,297.537742232902
"1128",1163,296.427860239779
"1129",1164,303.871650548932
"1130",1165,290.284459860778
"1131",1166,272.278832119112
"1132",1167,307.003643880362
"1133",1168,285.165306744518
"1134",1169,291.247551667391
"1135",1170,278.421641378577
"1136",1171,297.806921682499
"1137",1172,283.551142830673
"1138",1173,296.663799104872
"1139",1174,294.958599931489
